Date;Day;Session;Video #;Videolink;Videolength;Timestamp;Timelink;Player Level;Stronghold Level;Tag;Action;Info;Shortage1;Shortage2;Shortage3;Ended1;Ended2;Limits;New expirience;Offer Time;Team Power;Name;Level;Rarity;Stage2;Provimce;Stage;Result;Gems;Gems+;Gems-;Gems Balance
26.10.2020;13;36;36,0;https://youtu.be/-sRo4U3dKCw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:17:26;1:17:17;1:17:17;13;7;Offers;Halloween Offers Day 1 $1.99;Правила записи;;;;;;;;23h 33m;;;;;;;;;;0;0;30
26.10.2020;13;36;36,0;https://youtu.be/-sRo4U3dKCw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:17:26;1:17:23;1:17:23;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:00:00;0:00:00;13;7;Idle;Start;Loading;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:00:13;0:00:13;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:00:16;0:00:16;13;7;Offers;Amazing Action Pack $49.99;Pop-Up;;;;;;;;1d 4h;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:00:21;0:00:21;13;7;Offers;Halloween Offers Day 1 $1.99;Pop-Up;;;;;;;;20h 47m;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:00:25;0:00:25;13;7;Raid;Enemy Raid;набрала рекордное число трофеев;;;;;;;;;1425;;;;;;;Victory;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:00:54;0:00:54;13;7;Summon;Pop-Up;Напоминание о стихийном призыве;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:00:56;0:00:56;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:00:57;0:00:57;13;7;Building;Finish;;;;;;;;;;;Watchtower;6;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:01:00;0:01:00;13;7;Shop;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:01:02;0:01:02;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:01:04;0:01:04;13;7;Shop;Start;нажала на иконку на главном экране, магазин обновился;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:01:49;0:01:49;13;7;Path of Valor;Valor Pass $9.99;Правила записи;;;;;;;;21d 21h;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:01:50;0:01:50;13;7;VIP;Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:01:52;0:01:52;13;7;Shop;Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:01:59;0:01:59;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:02:03;0:02:03;13;7;Watchtower;Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:02:10;0:02:10;13;7;Gathering;Food and Iron;Награда Watchtower;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:02:12;0:02:12;13;7;Watchtower;Start;смотрю историю боев;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:02:21;0:02:21;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:02:24;0:02:24;13;7;Raid;Ranking Top 100 Start;Еще немного и вошла бы в 2млн рейтинг, Альянс поднялся в рейтинге;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:13;0:05:13;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:18;0:05:18;13;7;Train;Finish;еще не все закончили обучение;;;;;;;;;;Uncommon;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:19;0:05:19;13;7;Train;New Hero;;;;;;;;;;;Derric;1;1;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:20;0:05:20;13;7;Train;New Hero;;;;;;;;;;;Fletcher;1;1;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:21;0:05:21;13;7;Train;New Hero;;;;;;;;;;;Sigrunn;1;1;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:21;0:05:21;13;7;Train;New Hero;дало два одинаковых героев, в списке героев видно;;;;;;;;;;Sigrunn;1;1;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:22;0:05:22;13;7;Train;New Hero;;;;;;;;;;;Shaarkot;1;2;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:23;0:05:23;13;7;Train;New Hero;;;;;;;;;;;Zudak;1;2;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:28;0:05:28;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:30;0:05:30;13;7;Train;Finish;еще не все закончили обучение;;;;;;;;;;Uncommon;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:31;0:05:31;13;7;Train;New Hero;;;;;;;;;;;Fletcher;1;1;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:32;0:05:32;13;7;Train;New Hero;;;;;;;;;;;Brand;1;1;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:33;0:05:33;13;7;Train;New Hero;;;;;;;;;;;Silthus;1;2;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:33;0:05:33;13;7;Train;New Hero;;;;;;;;;;;Hikaru;1;1;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:34;0:05:34;13;7;Train;New Hero;;;;;;;;;;;Zudak;1;2;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:38;0:05:38;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:39;0:05:39;13;7;Gathering;Food;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:43;0:05:43;13;7;Gathering;Iron;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:46;0:05:46;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:05:53;0:05:53;13;7;Summon;Start;смотрю сезонный призыв;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:06:30;0:06:30;13;7;Summon;Free Daily Summon;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:06:36;0:06:36;13;7;Summon;New Hero;Впервые с этого призыва выпал 3* герой!!;;;;;;;;;;Oberon;1;3;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:06:44;0:06:44;13;7;Idle;Start;Вошла в шок, пишу себе заметку;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:06:54;0:06:54;13;7;Summon;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:07:03;0:07:03;13;7;Shop;Start;ошибочное открытие;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:07:05;0:07:05;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:07:09;0:07:09;13;7;Hero;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:07:30;0:07:30;13;7;Hero;Edit Team Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:07:52;0:07:52;13;7;Hero;Edit Team Finish;поставила нового 3* героя;;;;;;;;;1455;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:07:54;0:07:54;13;7;Hero;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:08:01;0:08:01;13;7;Hero;Level Up;навык повысился;;;;;;;;;1466;Grevle;24;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:08:32;0:08:32;13;7;Hero;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:08:35;0:08:35;13;7;Hero;Edit Team Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:08:36;0:08:36;13;7;Hero;Edit Team Finish;ничего не изменила;;;;;;;;;1466;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:08:37;0:08:37;13;7;Hero;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:08:44;0:08:44;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:08:54;0:08:54;13;7;Path of Valor;Start;Читаю новые задания, думаю какое можно выполнить;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:09:35;0:09:35;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:09:36;0:09:36;13;7;Hero;Start;ошибочно закрыла и сразу же октрыла опять;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:09:42;0:09:42;13;7;Hero;Level Up;для задания улучшаю;;;;;;;;;1466;Oberon;1;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:09:52;0:09:52;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:09:54;0:09:54;13;7;Path of Valor;Start;зашла убедится что задание выполняется;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:09:56;0:09:56;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:09:57;0:09:57;13;7;Hero;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:10:03;0:10:03;13;7;Hero;Level Up;для задания улучшаю;;;;;;;;;1468;Bane;2;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:10:20;0:10:20;13;7;Hero;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:10:23;0:10:23;13;7;Hero;Level Up;для задания улучшаю;;;;;;;;;1470;Hou;9;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:10:34;0:10:34;13;7;Hero;Start;;;;;;;;;;1472;Layla;2;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:10:36;0:10:36;13;7;Hero;Level Up;для задания улучшаю;;;;Food;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:10:52;0:10:52;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:10:53;0:10:53;13;7;Path of Valor;Start;выполнила задание, уровень не повысила, думаю что еще могу выполнить;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:11:03;0:11:03;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:11:05;0:11:05;13;7;Train;Finish;еще не все закончили обучение;;;;;;;;;;Uncommon;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:11:06;0:11:06;13;7;Train;New Hero;;;;;;;;;;;Derric;1;1;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:11:08;0:11:08;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:11:10;0:11:10;13;7;Hero;Start;бесило что горит цифра над ярлыком;Food;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:11:11;0:11:11;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:11:17;0:11:17;13;7;Inventory;Start;открыла для сводки данных;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:11:40;0:11:40;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:11:47;0:11:47;13;7;Watchtower;Start;ищу соперника для рейда;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:11:55;0:11:55;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:11:58;0:11:58;13;7;Raid;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:11:59;0:11:59;13;7;Raid;Enemy Search;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:12:01;0:12:01;13;7;Raid;Reroll;x1;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:12:06;0:12:06;13;7;Raid;Start;передумала играть, мало еды;Food;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:12:07;0:12:07;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:12:09;0:12:09;13;7;Path of Valor;Start;хочу выполнить задания, зашла вспомнить задания;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:12:13;0:12:13;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:12:15;0:12:15;13;7;Raid;Start;хочу выполнить задание баттл пасса - победить в 3х боях;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:12:16;0:12:16;13;7;Raid;Enemy Search;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:12:17;0:12:17;13;7;Raid;Reroll;x5. Закончилась еда;;;;Food;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:12:33;0:12:33;13;7;Raid;Start Battle;;;;;;;;;;1472;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:14:14;0:14:14;13;7;Raid;Finish Battle;на последних ХП выиграла;;;;;;;;;1472;;;;;;;Victory;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:14:27;0:14:27;13;7;Raid;Start;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:14:29;0:14:29;13;7;Raid;Enemy Search;;;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:14:32;0:14:32;13;7;Raid;Reroll;x5. Закончилась еда;;;;Food;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:14:44;0:14:44;13;7;Raid;Start Battle;;;;;;;;;;1472;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:16:20;0:16:20;13;7;Raid;Finish Battle;;;;;;;;;;1472;;;;;;;Defeat;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:16:23;0:16:23;13;7;Raid;Start;еды осталось на одно обновление;Food;;;;;;;;;;;;;;;;;0;0;30
26.10.2020;13;37;37,0;https://youtu.be/PHiFfgDQ2BY?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:35:20;0:16:27;0:16:27;13;7;Base;Start;;;;;;;;;;;;;;;;;;;0;0;30
