Date;Day;Session;Video #;Videolink;Videolength;Timestamp;Timelink;Player Level;Stronghold Level;Tag;Action;Info;Shortage1;Shortage2;Ended1;Ended2;Limits;New Experience;Offer Time;Team Power;Name;Level;Rarity;Stage;Result;Gems;Gems+;Gems-;Gems Balance
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:18:21;0:18:21;19;11;Train;Finish;;;;;;;;;;Common;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:18:22;0:18:22;19;11;Train;New Hero;;;;;;;;;;Kenjiro;1;1;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:18:23;0:18:23;19;11;Craft;Finish;;;;;;;;;;Potent Healing potion;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:18:25;0:18:25;19;11;Path of Valor;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:18:29;0:18:29;19;11;Path of Valor;Level Up;;;;;;;;;;;27;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:18:30;0:18:30;19;11;Path of Valor;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:18:41;0:18:41;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:18:43;0:18:43;19;11;Global Map;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:18:47;0:18:47;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:18:49;0:18:49;19;11;Campaign;Map;Искала нужный уровень с ресурсами;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:18;0:19:18;19;11;Campaign;Edit Team Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:32;0:19:32;19;11;Campaign;Edit Team Finish;;;;;;;;;2443;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:33;0:19:33;19;11;Campaign;Pop-up;Save Changes;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:34;0:19:34;19;11;Campaign;Start Battle;Use Loot Tickets x1;;;;;;;;;;;;10-6;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:37;0:19:37;19;11;Campaign;Finish Battle;;;;;;;;;;;;;10-6;Victory;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:40;0:19:40;19;11;Campaign;New Hero;;;;;;;;;;Aife;1;1;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:40;0:19:40;19;11;Campaign;New Hero;;;;;;;;;;Ragnhild;1;2;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:42;0:19:42;19;11;Campaign;Map;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:44;0:19:44;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:46;0:19:46;19;11;Path of Valor;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:47;0:19:47;19;11;Path of Valor;Level Up;;;;;;;;;;;28;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:48;0:19:48;19;11;Path of Valor;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:52;0:19:52;19;11;Path of Valor;Reward;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:54;0:19:54;19;11;Path of Valor;Reward;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:56;0:19:56;19;11;Path of Valor;Reward;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:58;0:19:58;19;11;Path of Valor;Reward;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:19:59;0:19:59;19;11;Path of Valor;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:20:13;0:20:13;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:20:14;0:20:14;19;11;Path of Valor;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:20:22;0:20:22;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:20:29;0:20:29;19;11;Hero;Start;Показала полученных героев;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:20:45;0:20:45;19;11;Hero;Edit Team Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:20:52;0:20:52;19;11;Hero;Edit Team Finish;;;;;;;;;2861;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:20:53;0:20:53;19;11;Hero;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:20:57;0:20:57;19;11;Hero;Level Up;Передумала, мало синих героев;Heroes;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:21:16;0:21:16;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1426
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:21:18;0:21:18;19;11;Train;Speed Up;;;;;;;;;;Common;;;;;-12;0;-12;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:21:19;0:21:19;19;11;Train;Finish;;;;;;;;;;Common;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:21:22;0:21:22;19;11;Train;New Hero;;;;;;;;;;Brand;1;1;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:21:22;0:21:22;19;11;Train;New Hero;;;;;;;;;;Nightshade;1;1;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:21:22;0:21:22;19;11;Train;New Hero;;;;;;;;;;Sharan;1;1;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:21:23;0:21:23;19;11;Base;Start;;;;;;Heroes;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:21:25;0:21:25;19;11;Hero;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:21:26;0:21:26;19;11;Hero;Level Up;;;;;;Hero Level;;;2863;Sonya;50;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:21:53;0:21:53;19;11;Hero;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:22:01;0:22:01;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:22:04;0:22:04;19;11;Shop;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:22:16;0:22:16;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:22:22;0:22:22;19;11;Event;Start;;;;;;;;;;Goblin Balloon;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:22:27;0:22:27;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:22:31;0:22:31;19;11;Campaign;Map;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:22:43;0:22:43;19;11;Campaign;Start Battle;;;;;;;;;;;;;16-7;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:26:12;0:26:12;19;11;Campaign;Finish Battle;;;;;;;;;;;;;16-7;Victory;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:26:20;0:26:20;19;11;Campaign;Map;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:26:29;0:26:29;19;11;Campaign;Start Battle;Use Loot Tickets x3;;;;;;;;;;;;16-7;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:26:34;0:26:34;19;11;Campaign;Finish Battle;;;;Energy;;;;;;;;;16-7;Victory;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:26:46;0:26:46;19;11;Campaign;New Hero;;;;;;;;;;Julius;1;2;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:26:46;0:26:46;19;11;Campaign;New Hero;;;;;;;;;;Hikaru;1;1;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:26:46;0:26:46;19;11;Campaign;New Troops;;;;;;;;;;Village Fighters;1;2;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:26:46;0:26:46;19;11;Campaign;New Troops;;;;;;;;;;Deepwood Enchanters;1;1;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:26:47;0:26:47;19;11;Campaign;Map;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:26:50;0:26:50;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:26:56;0:26:56;19;11;Raid;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:26:57;0:26:57;19;11;Raid;Enemy Search;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:27:00;0:27:00;19;11;Raid;Start Battle;;;;;;;;;2863;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:28:53;0:28:53;19;11;Raid;Finish Battle;;;;;;;;;2863;;;;;Victory;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:28:59;0:28:59;19;11;Raid;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:29:00;0:29:00;19;11;Raid;Enemy Search;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:29:03;0:29:03;19;11;Raid;Reroll;x13 и вышла;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:29:29;0:29:29;19;11;Raid;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:29:31;0:29:31;19;11;Tournament;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:29:40;0:29:40;19;11;Hero;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:29:47;0:29:47;19;11;Hero;Level Up;27 power. Не в основном отряде, но в отряде в турнире;;;;;;;;;Balthazar;22;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:30:11;0:30:11;19;11;Hero;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:30:14;0:30:14;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:30:16;0:30:16;19;11;Raid;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:30:17;0:30:17;19;11;Tournament;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:30:26;0:30:26;19;11;Tournament;Edit Team Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:30:31;0:30:31;19;11;Tournament;Edit Team Finish;;;;;;;;;1347;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:30:32;0:30:32;19;11;Tournament;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:30:38;0:30:38;19;11;Tournament;Start Battle;Rank 226782;;;;;;;;1347;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:31:14;0:31:14;19;11;Tournament;Finish Battle;Rank 236340;;;;;;;;1347;;;;;Victory;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:31:18;0:31:18;19;11;Tournament;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:31:28;0:31:28;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:31:36;0:31:36;19;11;Shop;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:31:49;0:31:49;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:31:55;0:31:55;19;11;Raid;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:31:57;0:31:57;19;11;Tournament;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:32:09;0:32:09;19;11;Tournament;Start Battle;Rank 236340;;;;;;;;1347;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:33:27;0:33:27;19;11;Tournament;Finish Battle;;;;Energy;;;;;1347;;;;;Victory;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:33:32;0:33:32;19;11;Tournament;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:33:36;0:33:36;19;11;Tournament;Pop-up;Out of Raid Tournament Energy;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:33:38;0:33:38;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:33:43;0:33:43;19;11;Raid;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:33:43;0:33:43;19;11;Raid;Enemy Search;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:33:45;0:33:45;19;11;Raid;Reroll;x6;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:33:52;0:33:52;19;11;Raid;Start Battle;;;;;;;;;2863;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:01;0:37:01;19;11;Raid;Finish Battle;;;;;;;;;2863;;;;;Victory;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:05;0:37:05;19;11;Raid;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:12;0:37:12;19;11;Raid;Ranking Top 100 Start;Случайно нажала;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:15;0:37:15;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1414
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:16;0:37:16;19;11;Missions;Reward;Box;;;;;;;;;;;;;;2;2;0;1416
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:24;0:37:24;19;11;Summon;Start;;;;;;;;;;;;;;;;0;0;1416
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:26;0:37:26;19;11;Summon;Daily Summon;;;;;;;;;;;;;;;;0;0;1416
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:28;0:37:28;19;11;Summon;New Hero;;;;;;;;;;Fletcher;1;1;;;;0;0;1416
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:29;0:37:29;19;11;Summon;Start;;;;;;;;;;;;;;;;0;0;1416
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:32;0:37:32;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1416
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:40;0:37:40;19;11;Hero;Start;Показала полученных героев;;;;;;;;;;;;;;;0;0;1416
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:44;0:37:44;19;11;Base;Start;;;;;;;;;;;;;;;;0;0;1416
09.11.2020;14;34;34,0;https://youtu.be/dblh1rGoOg8?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:40:56;0:37:58;0:37:58;19;11;Building;Start;;;;;;;;;;Mine;9;;;;;0;0;1416
